URL,Venue Name,Guest Capacity,Contact,Location,Highlights
https://www.wedding-spot.com/venue/5663/287-gallery/,287 Gallery,125,212-337-0054,"287 10th Avenue Chelsea, NY 10001","Indoor and outdoor spaces, BYO, Rentals included"
https://www.wedding-spot.com/venue/8634/encore-restaurant/,Encore Restaurant,200,917-254-5915 ext  3,"10007 4th Avenue Brooklyn, NY 11209","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/590/the-westin-jersey-city-newport/,The Westin Jersey City Newport,900,120-125-3240 ext  0,"479 Washington Boulevard Jersey City, NJ 07310","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1631/yachts-for-all-seasons-justine/,Yachts For All Seasons: Justine,12,212-534-6380,"1500 Harbor Boulevard Weehawken, NJ 07086","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1619/yachts-for-all-seasons-cornucopia-majesty/,Yachts For All Seasons: Cornucopia Majesty,1200,212-534-6380,"Shipyard Marina 1301 Sinatra Drive Hoboken, NJ 07030","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1623/yachts-for-all-seasons-festiva/,Yachts For All Seasons: Festiva,100,212-534-6380,"4800 Avenue at Port Imperial Weehawken, NJ 07086","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/662/il-tulipano/,Il Tulipano,330,973-256-9300,"1131 Pompton Avenue Cedar Grove, NJ 07009","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/704/w-hoboken/,W Hoboken,200,201-253-2400 ext  2428,"225 River Street Hoboken, NJ 07030","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1648/yachts-for-all-seasons-spirit-new-jersey/,Yachts For All Seasons: Spirit New Jersey,350,212-534-6380,"1500 Harbor Boulevard Weehawken, NJ 07086","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1903/the-regency-weddings-and-conference-center/,The Regency Weddings and Conference Center,350,,"140 State Route 23 Pompton Plains, NJ 07444","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/3159/liberty-hall-museum/,Liberty Hall Museum,300,908-737-4730,"1075 Morris Avenue Union, NJ 07083","BYO, Valet parking"
https://www.wedding-spot.com/venue/3102/loft-at-350/,Loft at 350,250,862-252-8516,"350 Pleasant Valley Way West Orange, NJ 07052","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/15232/the-lambertville-house/,The Lambertville House,120,,"32 Bridge Street Lambertville, NJ 08530",Indoor and outdoor spaces
https://www.wedding-spot.com/venue/988/highlawn-pavilion/,Highlawn Pavilion,200,,"1 Crest Drive West Orange, NJ 07052","2x award winner, Indoor and outdoor spaces, Upgraded rentals included"
https://www.wedding-spot.com/venue/1313/stone-house-at-stirling-ridge/,Stone House at Stirling Ridge,325,866-683-3586,"50 Stirling Road Warren, NJ 07059","Indoor and outdoor spaces, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/3168/smoke-rise-village-inn/,Smoke Rise Village Inn,200,973-838-7770,"9 Perimeter Road Kinnelon, NJ 07405","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1959/casa-bianca/,Casa Bianca,250,973-697-9704,"5266 Berkshire Valley Road Oak Ridge, NJ 07438","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1890/liberty-house/,Liberty House,325,866-683-3586,"76 Audrey Zapp Drive Jersey City, NJ 07305","Award winner, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/1570/the-wilshire-caterers/,The Wilshire Caterers,450,862-252-8516,"350 Pleasant Valley Way West Orange, NJ 07052","3x award winner, Accommodation offered, Indoor and outdoor spaces"
https://www.wedding-spot.com/venue/14855/weddings-at-union/,Weddings at Union,500,973-264-9452,"176 Cooper Avenue Upper Montclair, NJ 07043","BYO, Upgraded rentals included, Valet parking"
https://www.wedding-spot.com/venue/1217/the-james-ward-mansion/,The James Ward Mansion,165,,"169 E Broad St Westfield, NJ 07090","BYO, Valet parking"
https://www.wedding-spot.com/venue/9802/camp-saginaw/,Camp Saginaw,400,856-428-6256,"740 Saginaw Road Oxford, PA 19363","Indoor and outdoor spaces, BYO"
https://www.wedding-spot.com/venue/1429/chart-house-weehawken/,Chart House Weehawken,250,201-348-6401,"1700 Harbor Boulevard Weehawken, NJ 07086","Award winner, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/9806/tarallucci-e-vino-union-square/,Tarallucci E Vino- Union Square,150,212-228-5400,"15 East 18th Street New York, NY 10003",
https://www.wedding-spot.com/venue/3471/townsend-room/,Townsend Room,280,215-676-3596,"12273 Townsend Road Philadelphia, PA 19154","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/13194/homewood-suites-by-hilton/,Homewood Suites By Hilton,150,201-460-9030 ext  103,"125 Route 17 South East Rutherford, NJ 07073","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/7216/nautical-holidays-atlantica/,Nautical Holidays: Atlantica,200,203-637-0270,"1500 Harbor Boulevard Weehawken, NJ 07086","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/6533/hilton-garden-inn-rockaway/,Hilton Garden Inn Rockaway,250,973-328-2507,"375 Mt Hope Avenue Rockaway Townsquare Rockaway, NJ 07866","Upgraded rentals included, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/7226/nautical-holidays-mariner-iii/,Nautical Holidays: Mariner III,80,203-637-0270,"1500 Harbor Boulevard Weehawken, NJ 07086","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/14680/the-robert-treat-hotel/,The Robert Treat Hotel,1200,973-622-1000,"50 Park Place Newark, NJ 07102",Valet parking
https://www.wedding-spot.com/venue/13677/forest-road-park-building/,Forest Road Park Building,120,908-370-7092,"Forest Road Park Fanwood, NJ 07023",Valet parking
https://www.wedding-spot.com/venue/6810/park-ridge-marriott/,Park Ridge Marriott,1100,201-307-4884,"300 Brae Boulevard Park Ridge, NJ 07656","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/2181/doubletree-by-hilton-somerset-hotel-and-conference-center/,DoubleTree by Hilton Somerset Hotel and Conference Center,550,732-868-9155 ext  506,"101 Pierce Street Somerset, NJ 08873","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/12798/the-columbia-inn/,The Columbia Inn,80,973-263-1300,"29 Main Road Montville, NJ 07045",Valet parking
https://www.wedding-spot.com/venue/698/garden-vista-ballroom/,Garden Vista Ballroom,200,973-777-6655,"29-31 Howe Avenue Passaic, NJ 07055","BYO, Valet parking"
https://www.wedding-spot.com/venue/3099/hawk-pointe-golf-club/,Hawk Pointe Golf Club,220,908-689-1870 ext  13,"4 Clubhouse Drive Washington, NJ 07882","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/1233/kenilworth-inn/,Kenilworth Inn,200,908-445-5233,"60 South 31st Street Kenilworth, NJ 07033","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/7207/nautical-holidays-majestic-princess/,Nautical Holidays: Majestic Princess,80,203-637-0270,"1500 Harbor Boulevard Weehawken, NJ 07086","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/7217/nautical-holidays-aqua-azul/,Nautical Holidays: Aqua Azul,240,203-637-0270,"1500 Harbor Boulevard Weehawken, NJ 07086","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/6506/newark-museum/,Newark Museum,220,,"49 Washington Street Newark, NJ 07102","Indoor and outdoor spaces, BYO, Upgraded rentals included"
https://www.wedding-spot.com/venue/11811/cathedral-hall-weddings/,Cathedral Hall Weddings,500,,"380 Montgomery Street Jersey City, NJ 07302","BYO, Valet parking"
https://www.wedding-spot.com/venue/1020/panther-valley-golf-country-club/,Panther Valley Golf & Country Club,165,908-850-0800,"1 Forest Drive Allamuchy, NJ 07820","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/13173/sanzaris-new-bridge-inn/,Sanzari's New Bridge Inn,100,201-692-7700,"105 Old New Bridge Road New Milford, NJ 07646","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/7224/nautical-holidays-eastern-star/,Nautical Holidays: Eastern Star,65,203-637-0270,"1500 Harbor Boulevard Weehawken, NJ 07086","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/5560/doubletree-by-hilton-fairfield-hotel-suites/,DoubleTree by Hilton Fairfield Hotel & Suites,250,973-287-1006,"690 US-46 Fairfield, NJ 07004","Indoor and outdoor spaces, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/12617/south-orange-performing-arts-center/,South Orange Performing Arts Center,450,973-382-1024,"1 SOPAC Way South Orange, NJ 07079",Valet parking
https://www.wedding-spot.com/venue/4759/ria-mar-restaurant-bar/,Ria-Mar Restaurant & Bar,120,732-257-1100,"25 Whitehead Avenue South River, NJ 08882","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/682/preakness-hills-country-club/,Preakness Hills Country Club,280,973-694-2200,"1050 Ratzer Road Wayne, NJ 07470","Award winner, Indoor and outdoor spaces, Upgraded rentals included"
https://www.wedding-spot.com/venue/12641/doubletree-by-hilton-newark-airport/,DoubleTree by Hilton Newark Airport,500,973-690-5500,"128 Frontage Road Newark, NJ 07114",Valet parking
https://www.wedding-spot.com/venue/283/trump-national-golf-club-new-york/,Trump National Golf Club New York,500,,"339 Pine Road Briarcliff Manor, NY 10510","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/13695/country-suite-bed-breakfast/,Country Suite Bed & Breakfast,500,518-734-4079,"11365 NY-23 Windham, NY 12496","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/13567/bayside-historical-society/,Bayside Historical Society,150,718-352-1548,"208 Totten Avenue Fort Totten Bayside, NY 11359","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/5538/mansion-on-delaware-avenue/,Mansion on Delaware Avenue,168,716-886-3300 ext  572,"414 Delaware Avenue Buffalo, NY 14202","Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Upgraded rentals included"
https://www.wedding-spot.com/venue/9999/the-fern-lodge/,The Fern Lodge,20,518-494-7238,"46 Fiddlehead Bay Road Chestertown, NY 12817",Indoor and outdoor spaces
https://www.wedding-spot.com/venue/2530/the-1850-house-inn-tavern/,The 1850 House Inn & Tavern,100,845-658-7800,"435 Main Stree Rosendale, NY 12472",Valet parking
https://www.wedding-spot.com/venue/1936/rustic-orchard-barn/,Rustic Orchard Barn,200,518-929-7801,"Private Estate Address withheld for privacy Rhinebeck, NY 12572","Rehearsal dinner and bridal shower, Indoor and outdoor spaces, BYO"
https://www.wedding-spot.com/venue/13790/pelham-country-club/,Pelham Country Club,225,914-738-2730 ext  229,"940 Wynnewood Road Pelham, NY 10803","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/11170/rochester-brainery/,Rochester Brainery,60,585-730-7034,"176 Anderson Avenue F109 Rochester, NY 14607",BYO
https://www.wedding-spot.com/venue/15058/hasbrouck-house-ny/,Hasbrouck House (NY),150,845-687-0736,"3805 US-209 Stone Ridge, NY 12484","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/14729/a-tiny-house-resort/,A Tiny House Resort,400,518-622-2626,"2776 Route 23b South Cairo, NY 12482","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/5540/watkins-glen-harbor-hotel/,Watkins Glen Harbor Hotel,250,607-535-6116,"16 North Franklin Street Watkins Glen, NY 14891","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/9864/north-sea-tavern/,North Sea Tavern,175,631-353-3322,"1271 North Sea Road Southampton, NY 11968","Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/1329/the-inns-of-aurora/,The Inns of Aurora,200,315-364-8892,"391 Main Street Auora, NY 13026","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/9621/depe-dene-resort/,Depe Dene Resort,300,518-668-2788,"3494 Lake Shore Drive Lake George, NY 12845",BYO
https://www.wedding-spot.com/venue/15234/treleaven-wines/,Treleaven Wines,130,,"658 Lake Road King Ferry, NY 13081",
https://www.wedding-spot.com/venue/14106/altamura-center-for-the-arts/,Altamura Center For The Arts,150,201-863-8724,"404 Winter Clove Road Round Top, NY 12473","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/11569/peaceful-pines-b-b/,Peaceful Pines B&B,250,315-382-4034,"6125 Briggs Road Hamilton, NY 13346",BYO
https://www.wedding-spot.com/venue/9690/barcelona-lakeside/,Barcelona Lakeside,25,716-326-3756,"8223 East Lake Road Westfield, NY 14787",BYO
https://www.wedding-spot.com/venue/1816/queens-zoo/,Queens Zoo,200,718-741-3836,"53-51 111th Street Corona, NY 11368","BYO, Valet parking"
https://www.wedding-spot.com/venue/5155/buffalo-niagara-heritage-village/,Buffalo Niagara Heritage Village,200,716-689-1440,"3755 Tonawanda Creek Road Amherst, NY 14228","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/12725/historic-dunkirk-lighthouse/,Historic Dunkirk Lighthouse,250,716-366-5050,"1 Lighthouse Point Drive Dunkirk, NY 14048","BYO, Valet parking"
https://www.wedding-spot.com/venue/659/whitby-castle/,Whitby Castle,220,,"330 Boston Post Road Rye, NY 10580","Award winner, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/13560/hyde-hall-historic-mansion/,Hyde Hall Historic Mansion,200,,"267 Glimmerglass State Park Cooperstown, NY 13326","BYO, Valet parking"
https://www.wedding-spot.com/venue/12773/view-arts-center/,View Arts Center,240,315-369-6411,"3273 NY-28 Old Forge, NY 13420","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/14704/brookwood-camps/,Brookwood Camps,250,516-764-2112,"574 Proctor Road Glen Spey, NY 12737","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5561/harness-racing-museum-hall-of-fame/,Harness Racing Museum & Hall of Fame,200,845-294-6330,"240 Main Street Goshen, NY 10924","Rehearsal dinner and bridal shower, Indoor and outdoor spaces, BYO"
https://www.wedding-spot.com/venue/5153/palace-theatre/,Palace Theatre,250,518-465-3335 ext  109,"19 Clinton Ave Albany, NY 12207","BYO, Valet parking"
https://www.wedding-spot.com/venue/6214/chic-design-events/,Chic Design Events,70,914-236-4505,"525 North Barry Avenue Mamaroneck, NY 10543","Indoor and outdoor spaces, Upgraded rentals included, Valet parking"
https://www.wedding-spot.com/venue/1637/novellas-new-paltz/,Novellas New Paltz,250,845-255-2122,"2 Terwilliger Lane New Paltz, NY 12561","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/13637/r-r-dude-ranch-bed-breakfast/,R&R Dude Ranch  Bed & Breakfast,400,716-257-5663,"8940 Lange Road Otto, NY 14766","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/11624/4-h-camp-bristol-hills/,4-H Camp Bristol Hills,225,585-394-3977 ext  407,"480 North Main Street Canandaigua, NY 14424","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/1610/chateau-briand/,Chateau Briand,420,516-334-6125,"440 Old Country Road Carle Place, NY 11514","Award winner, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/14651/gore-mountain/,Gore Mountain,250,518-251-4850,"793 Peaceful Valley Road North Creek, NY 12853","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/13601/niagara-crossing-hotel-spa/,Niagara Crossing Hotel & Spa,200,716-754-9070,"100 Center Street Lewiston, NY 14092","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/11589/sterling-renaissance-festival/,Sterling Renaissance Festival,43,315-947-5782,"15385 Farden Road Sterling, NY 13156",Upgraded rentals included
https://www.wedding-spot.com/venue/13835/genesee-valley-club/,Genesee Valley Club,400,585-271-1010 ext  161,"421 East Avenue Rochester, NY 14607","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/11082/acqua-banquets/,Acqua Banquets,300,716-874-5400,"2192 Niagara Street Buffalo, NY 14207","Indoor and outdoor spaces, Upgraded rentals included"
https://www.wedding-spot.com/venue/13796/the-rapids-theatre/,The Rapids Theatre,250,716-205-8925 ext  203,"1711 Main Street Niagara Falls, NY 14305",Valet parking
https://www.wedding-spot.com/venue/11794/the-treman-center/,The Treman Center,150,607-351-8827,"95 Hines Road Newfield, NY 14867","Indoor and outdoor spaces, BYO"
https://www.wedding-spot.com/venue/15120/marina-del-rey/,Marina Del Rey,700,718-931-6500,"1 Marina Dr. Bronx, NY 10465","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/11660/rochester-wedding-barn-event-venue/,Rochester Wedding Barn & Event Venue,150,585-509-3939,"7272 West Henrietta Road Rush, NY 14543","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/17303/the-kartrite-hotel-indoor-waterpark/,The Kartrite Hotel & Indoor Waterpark,500,,"555 Resorts World Drive Monticello, NY 12701",BYO
https://www.wedding-spot.com/venue/1647/yachts-for-all-seasons-skyline-princess/,Yachts For All Seasons: Skyline Princess,200,212-534-6380,"1 World's Fair Marina Flushing, NY 11368","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/13811/the-smithfield-church/,The Smithfield Church,190,845-878-7249,"656 Smithfield Valley Road Amenia, NY 12501","BYO, Valet parking"
https://www.wedding-spot.com/venue/5534/white-eagle-banquet-conference-center/,White Eagle Banquet & Conference Center,250,315-824-2002,"2910 Lake Moraine Road Hamilton, NY 13346","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/9859/the-west-nyack-levity-live/,The West Nyack Levity Live,400,845-337-2200,"4210 Palisades Center Drive, Suite A - 401 West Nyack, NY 10994",
https://www.wedding-spot.com/venue/14629/illium-bistro-at-pinehaven-country-club/,Illium Bistro at Pinehaven Country Club,200,518-805-1122,"1151 Siver Road Guilderland, NY 12084","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5358/buffalo-and-erie-county-botanical-gardens/,Buffalo and Erie County Botanical Gardens,250,716-827-1584 ext  220,"2655 South Park Avenue Buffalo, NY 14218","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/9250/utica-zoo/,Utica Zoo,250,315-738-0472 ext  22,"1 Utica Zoo Way Utica, NY 13501","BYO, Valet parking"
https://www.wedding-spot.com/venue/17138/the-westin-new-york-grand-central-newly-renovated/,The Westin New York Grand Central (Newly Renovated),500,212-405-4208,"212 E 42nd Street New York, NY 10017","Indoor and outdoor spaces, BYO"
https://www.wedding-spot.com/venue/15228/mohawk-golf-club/,Mohawk Golf Club,150,,"1849 Union Street Schenectady, NY 12309",Indoor and outdoor spaces
https://www.wedding-spot.com/venue/5361/hilton-garden-inn-buffalo-airport/,Hilton Garden Inn Buffalo-Airport,200,716-565-0040,"4201 Genesee Street Cheektowaga, NY 14225","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5224/ramada-watertown/,Ramada Watertown,500,315-788-0700,"6300 Arsenal Street Watertown, NY 13601","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/10223/campagna-restaurant/,Campagna Restaurant,90,518-289-5693,"2452 State Route 9 Malta, NY 12020","Upgraded rentals included, Valet parking"
https://www.wedding-spot.com/venue/9290/woodmont-day-camp/,Woodmont Day Camp,600,845-638-0700,"420 Phillips Hill Road New City, NY 10956","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/9381/camp-eagle-hill/,Camp Eagle Hill,500,914-725-4876,"230 White Oak Road Elizaville, NY 12523","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/13143/the-adirondack-room-at-mos/,The Adirondack Room at Mo's,225,518-483-3740,"3357 State Route 11 Malone, NY 12953","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5040/the-lux-hotel-conference-center-ascend-hotel-collection/,"The Lux Hotel & Conference Center, Ascend Hotel Collection",250,315-539-5011,"2468 Ny State Rt. 414 Waterloo, NY 13165",Indoor and outdoor spaces
https://www.wedding-spot.com/venue/13629/quality-hotel-suites-at-the-falls/,Quality Hotel & Suites (at The Falls),200,716-299-0251,"240 1st Street Niagara Falls, NY 14303",Valet parking
https://www.wedding-spot.com/venue/10096/tumblin-falls-house/,Tumblin' Falls House,80,518-622-3981,"44 Falls View Lane Purling, NY 12470",BYO
https://www.wedding-spot.com/venue/11788/antique-boat-museum/,Antique Boat Museum,225,315-686-4104 ext  234,"750 Mary Street Clayton, NY 13624","BYO, Valet parking"
https://www.wedding-spot.com/venue/14636/log-country-inn/,Log Country Inn,40,607-589-4771,"4 Larue Road Spencer, NY 14883","BYO, Valet parking"
https://www.wedding-spot.com/venue/9351/vernon-downs-casino-hotel/,Vernon Downs Casino & Hotel,400,,"4229 Stuhlman Road Vernon, NY 13476","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5056/excelsior-springs/,Excelsior Springs,220,,"47 Excelsior Avenue Saratoga Springs, NY 12866","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/9151/1000-islands-harbor-hotel/,1000 Islands Harbor Hotel,250,315-686-1100,"200 Riverside Drive Clayton, NY 13624","Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/1620/the-bronx-museum-of-the-arts/,The Bronx Museum of the Arts,200,718-681-6000,"1040 Grand Concourse Bronx, NY 10456","BYO, Valet parking"
https://www.wedding-spot.com/venue/4653/emerson-park-pavilion/,Emerson Park Pavilion,400,607-882-9609,"6914 East Lake Road Auburn, NY 13021","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/14564/cherry-island-weddings/,Cherry Island Weddings,200,315-439-1236,"Private Estate Address withheld for privacy Alexandria Bay, NY 13607","Indoor and outdoor spaces, BYO, Upgraded rentals included"
https://www.wedding-spot.com/venue/1723/new-york-hall-of-science/,New York Hall of Science,240,718-699-0005 ext  371,"47-01 111th Street Corona, NY 11368",Indoor and outdoor spaces
https://www.wedding-spot.com/venue/9360/the-surf-lodge/,The Surf Lodge,250,631-483-5045,"183 Edgemere Street Montauk, NY 11954","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/1766/lake-george-waterfront-cruises/,Lake George Waterfront Cruises,250,518-668-4644 ext  101,"2 Kurosaka Lane Lake George, NY 12845","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5359/tonawanda-castle/,Tonawanda Castle,700,716-743-8544,"69 Delaware Street Tonawanda, NY 14150","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1354/top-of-the-falls-restaurant/,Top of the Falls Restaurant,80,716-278-0348,"Goat Island Niagara Falls, NY 14303","Award winner, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/3383/above/,Above,300,718-477-2400 ext  5,"1100 South Avenue Staten Island, NY 10314","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/1138/plattekill-mountain/,Plattekill Mountain,150,607-326-3500,"469 Plattekill Road Roxbury, NY 12474","Indoor and outdoor spaces, Upgraded rentals included, Valet parking"
https://www.wedding-spot.com/venue/5617/castel-grisch-winery/,Castel Grisch Winery,300,607-535-9614,"3380 Co Rte 28 Watkins Glen, NY 14891","Award winner, Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/5157/la-galleria-banquets-not-taking-any-bookings-as-it-is-under-maintenance/,La Galleria Banquets(Not taking any bookings as it is under Maintenance),250,716-648-4880,"3923 Southwestern Boulevard Orchard Park, NY 14127","Indoor and outdoor spaces, Upgraded rentals included, Rentals included"
https://www.wedding-spot.com/venue/13425/klocs-grove/,Kloc's Grove,320,716-674-5944,"1245 Seneca Creek Road West Seneca, NY 14224","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/5480/the-roycroft-inn/,The Roycroft Inn,160,716-652-5552,"40 South Grove Street East Aurora, NY 14052","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/12181/frank-lloyd-wrights-fontana-boathouse/,Frank Lloyd Wright's Fontana Boathouse,80,716-435-4808,"1 Rotary Row Buffalo, NY 14201","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/2519/red-maple-vineyard/,Red Maple Vineyard,300,845-384-3057,"103 Burroughs Drive West Park, NY 12493","Award winner, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/1969/41-lakefront-hotel-trademark-collection-by-wyndham/,"41 Lakefront Hotel, Trademark Collection By Wyndham",200,315-789-0400 ext  2101,"41 Lakefront Drive Geneva, NY 14456","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5594/the-mouzon-house/,The Mouzon House,130,518-226-0014,"1 York Street Saratoga Springs, NY 12866","Rehearsal dinner and bridal shower, Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/1987/bartow-pell-mansion-museum/,Bartow-Pell Mansion Museum,125,718-885-1461,"895 Shore Road Bronx, NY 10464","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/10050/spillian/,Spillian,125,845-807-4803,"50 Fleischmanns Heights Road Fleischmanns, NY 12430","Accommodation offered, Indoor and outdoor spaces, Rentals included"
https://www.wedding-spot.com/venue/10921/bronxville-womens-club-inc/,"Bronxville Women's Club, Inc.",160,347-408-6114,"135 Midland Avenue Bronxville, NY 10708",BYO
https://www.wedding-spot.com/venue/5539/lincklaen-house/,Lincklaen House,140,315-655-3461,"79 Albany Street Cazenovia, NY 13035","Rentals included, Valet parking"
https://www.wedding-spot.com/venue/5223/southwood-property/,Southwood Property,150,,"Private Estate Address withheld for privacy Germantown, NY 12526","BYO, Valet parking"
https://www.wedding-spot.com/venue/9258/cromwell-manor-inn/,Cromwell Manor Inn,150,845-534-7136,"174 Angola Road Cornwall, NY 12518","Indoor and outdoor spaces, Valet parking"
https://www.wedding-spot.com/venue/341/navy-beach/,Navy Beach,180,,"16 Navy Road Montauk, NY 11954","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/2569/oak-mountain/,Oak Mountain,200,518-548-3606,"141 Novosel Way Speculator, NY 12164","Indoor and outdoor spaces, Rentals included, Valet parking"
https://www.wedding-spot.com/venue/9486/the-social-room/,The Social Room,250,914-576-3700 ext  242,"1 Radisson Plaza New Rochelle, NY 10801",Valet parking
https://www.wedding-spot.com/venue/12694/owls-hoot-barn/,Owl's Hoot Barn,180,518-755-1706,"386 Bronck Mill Road West Coxsackie, NY 12192","Indoor and outdoor spaces, BYO, Upgraded rentals included"
https://www.wedding-spot.com/venue/11669/the-national-museum-of-dance/,The National Museum of Dance,300,518-584-2225 ext  3003,"99 South Broadway Saratoga Springs, NY 12866","Indoor and outdoor spaces, BYO, Valet parking"
https://www.wedding-spot.com/venue/10244/henry-hill-farm/,Henry Hill Farm,220,518-231-8953,"407 Enders Avenue Howes Cave, NY 12092","Indoor and outdoor spaces, BYO"
https://www.wedding-spot.com/venue/11253/barnes-hiscock-mansion/,Barnes Hiscock Mansion,150,315-422-2445,"930 James Street Syracuse, NY 13203","Indoor and outdoor spaces, BYO"
